code,name,qty
4002064418698 ,وجبة خفيفة للقطط مع الدجاج 60 غرام,1
4002064418711 ,وجبة خفيفة للقطط للعناية بالشعر والجسم 40 غرام,7
4002064418735 ,وجبة خفيفة للقطط غنية بالحليب 40 غرام,1
4002064420387 ,مكافئة للقطط مع السمك,0
4002064420394 ,مكافئة للقطط مع الدجاج,0
4002064420400 ,مكافئة للقطط مع اللحم,0
4002064420448 ,عصيات صغيرة للقطط مع لحم الديك الرومي والكالسيوم,4
4002064420516 ,مكافآت للقطط للعناية بالاسنان,0
4002064421025 ,فيتامين للقطط مع الجبنة 50 غرام,0
4002064421124 ,فيتامين للقطط البالغه 50غرام,0
4002064430065 ,وجبة خفيفة للكلاب على شكل اصابع 3*5 غرام,0
4002064500119 ,حلويات للكلاب والقطط 60 غرام -4002064500119,4
4002064500126 ,جمبورن حلويات للكلاب والقطط 60 غرام,3
4002064500188 ,مكافآت رياضية للكلاب مع السمك,3
4002064504711 ,شامبو للكلاب ذات الشعر الابيض 250مل,0
4002064504735 ,شامبو للكلاب ذات الشعر الطويل 250 مل,0
4002064504759 ,شامبو لكلاب الصغيرة 250مل,3
4002064504766 ,شامبو للكلاب 250مل,1
4002064504841 ,سائل تنظيف عيون للحيوانات 50مل,3
4002064504858 ,منظف اذن للحيوانات 50مل,0
4002064505305 ,معجون أسنان للكلاب,2
4002064509631 ,مكافئة مقرمشة للكلاب غنية بالفيتامينات ومضادات الاكسدة,2
4002064512242 ,طعام للكلاب مع اللحم 100 غرام,0
4002064512259 ,وجبة خفيفه للكلاب مع لحم الغزال والمشمش والخضار,4
4002064512280 ,طعام رطب لكلاب السلالات الصغيرة,0
4002064512303 ,طعام رطب لكلاب السلالات الصغيرة بطعم لحم البقر وفاكهة البابايا,0
4002064512310 ,اكل كلاب تونا مع الاناناس والتين,3
4002064512327 ,طعام رطب للكلاب السلالات الصغيرة بطعم الديك الرومي والمشمش,0
4002064514611 ,حلويات للكلاب مع الدجاج 12 غرام,1
4002064605111 ,حبيبات لازالة روائح فضلات القطط,2
4002064605128 ,حبيبات لازالة روائح فضلات القطط,2
4008239113450 ,معطر تراب للقطط,1
4008239155559 ,فايتا كرافت منظف بخاخ 150 مل,3
4260415060112 ,هايلوتيدين 125 مل,3
4820012500772 ,تريديرم دروبس + اوفتالمو جيل,11
4897030554292 ,مشربية للكلاب,7
5037772000094 ,مطهر ومعقم مضاد للبكتيريا 50 مل,-3
5037772000483 ,مطهر ومعقم مضاد للبكتيريا 250 مل,6
5350393000015 ,مناديل معطرة *80,1
5350393003894 ,برنسيس شامبو للقطط للعناية بالشعر الابيض,3
5350393003917 ,شامبو للقطط الصغيرة,1
5400274984139 ,PETCARE EAR CLEANER 50ML,0
5400274984207 ,منظف عين للحيوانات,0
5436789817778 ,بيتليت,113
5906485672303 ,شامبو مضاد للفطريات 250 غرام,0
5906485672587 ,فيتامين للكلاب,10
5906485672594 ,حبوب مكمل غذائي للقطط,12
5906485672600 ,حبوب مكمل غذائي,11
5909997008097 ,عصارة ديدان للكلاب,0
5909997019413 ,مكمل غذائي,47
6957919905978 ,شامبو للحيوانات لعلاج الفطريات 250 مل,0
8015912505668 ,طعام للقطط 85 غرام مع الدجاج,8
8009632040158 ,مشط شعر للحيوانات,2
8015912504074 ,طعام للكلاب 400 غرام مع الحبش والشعير,1
8015912504708 ,طعام للقطط الصغيرة 100 غرام مع سمك السلمون,11
8015912505842 ,طعام للقطط 100 غرام مع الدجاج,4
8015912505859 ,طعام للقطط 100 غرام مع اللحم البقري,4
8015912505880 ,طعام للقطط الصغيرة مع الدجاج 85 غرام,10
8015912506139 ,طعام للقطط الصغيرة 85 غرام مع الدجاج والبيض,8
8015912506672 ,طعام للكلاب 400 غرام قليل الدسم,3
8015912506726 ,طعام للقطط 85 غرام,7
8015912506733 ,طعام للقطط 85 غرام,6
8015912506740 ,طعام للكلاب 400 غرام قليل الدسم,3
8015912506757 ,طعام للكلاب الصغيرة 400 غرام لتقوية دفاعات الجسم,0
8015912507358 ,طعام للقطط 85 غرام مع الدجاج,4
8015912507365 ,طعام للقطط 85 غرام مع التونا,10
8015912507402 ,طعام للقطط 85 غرام مع الدجاج,11
8015912508041 ,طعام للقطط 400 غرام,2
8015912509031 ,طعام للقطط برغر اللحم البقري 50 غرام *3,0
8015912509031 ,طعام للقطط برغر اللحم البقري 50 غرام *3,1
8015912509048 ,طعام للقطط برغر الدجاج 50 غرام * 3,3
8015912509048 ,طعام للقطط برغر الدجاج 50 غرام * 3,2
8015912509055 ,برغر اللحم للقطط,1
8015912509178 ,طعام للقطط 70 غرام مع الدجاج ولحم العجل,3
8023222060890 ,منظف للعين للقطط والكلاب 50 مل,0
8023222124905 ,طوق للحيوانات,0
8023222124912 ,طوق للحيوانات,23
8023222124929 ,طوق للحيوانات,2
8023222129955 ,شامبو للقطط والكلاب 200 مل,0
8023222151437 ,طوق للحيوانات,0
8023222168084 ,سائل للكلاب للعناية بالاسنان,1
8414580000169 ,مين فور سان طارد حشرات 250 مل,2
8414580000862 ,مين فور سان بخاخ للحشرات للقطط (250 مل ),0
8414580000862 ,مين فور سان بخاخ للحشرات للقطط (250 مل ),1
8414580000879 ,مين فور سان طارد للحشرات للكلاب 250 مل,1
8414580003061 ,مين فور سان منظف للاذن 125 مل,1
8414580004686 ,مين فور سان شامبو حشرات للكلاب300مل,1
8414580004723 ,من فور سان شامبو حشرات للقطط 300مل,15
8414580005232 ,مين فور سان سائل كات نيب للقطط 125 مل,1
8414580008967 ,مين فور سان بودرة طيور,6
8711908133104 ,مكافآت للكلاب 250 غرام,1
8711908233002 ,مكافآت للكلاب 250 غرام,7
D5,الفحص الكيميائي للدم,49
D6,تحليل سكر الدم,1
K01,SENSPET CDV-K01,577
K02,SENSPET TOXO IGG/IGM-K02,107
M011,PROGESTRONE MEDCIN-M011,19
M015,مرهم عيون,0
P518-1,PET PROTECTION SHIELD (7)-P518-1,0
P523,PET PROTECTION SHIELD (1)-P523,0
P705,اطواق واكسسوارات للكلاب والقطط -P705,1
P706,اطواق واكسسوارات للكلاب والقطط -P706,7
P707,اطواق واكسسوارات للكلاب والقطط -P707,5
P709,اطواق واكسسوارات للكلاب والقطط -P709,3
V001,RABIES-V001,195
V009,علاج فطريات,104
V010,MICRO CHIP -V010,42
V002,تطعيمات للكلاب,236
V004,تطعيم للقطط,-17
V014,ابرة مضادة لالتهاب المفاصل والعيون,161
V015,مضاد حيوي,1052
V016,حبوب ديدان,507
V017,سائل لتنظيف العيون 150مل,4
V018,قطرة لتنظيف الأذن,-4
V019,اوردير ميل 10 غرام,-11
V020,دواء حشرات,585
V021,مرهم مضاد التهاب 20 غرام,59
V022,مضاد ومسكن,5
4002064514734 ,معجون متعدد الفيتامينات للكلاب 200 غرام,0
4002064417240 ,فيتامين للقطط لنمو الشعر مع الجبنة 50 غرام,0
4002064406763 ,مكافآت على شكل حبوب ملونة للقطط,8
5400274984139 ,PETCARE EAR CLEANER 50ML,2
5400274984207 ,منظف عين للحيوانات,1
5400274984245 ,بخاخ للعناية بالاسنان واللثة للحيوانات 175 مل,2
4002064514741 ,معجون الجمال للكلاب 200 غرام,0
4002064514901 ,مكمل غذائي للكلاب لزيادة الحيوية والنشاط 200 غرام,5
4002064414157 ,غذاء تكميلي رطب للقطط,-1
4002064414164 ,طعام رطب للقطط مع لحم العجل,3
4002064414171 ,غذاء تكميلي رطب للقطط بنكهة الكبدة,-1
4002064421025 ,فيتامين للقطط مع الجبنة 50 غرام,0
4002064401065 ,معجون الجبن للقطط,0
4002064500188 ,مكافآت رياضية للكلاب مع السمك,2
4002064514444 ,وجبة خفيفة رياضية للكلاب بنكهة لحم البقر,1
4002064413143 ,جمبورن اكل قطط صغيرة دجاج 70 غرام,0
4002064413150 ,طعام رطب للقطط الصغيرة بالتونة,-2
4002064400709 ,مكافآت قطط لتساقط الشعر 60غ,3
4002064401393 ,مكمل غذائي للقطط يحتوي على الفيتامينات لتقوية دفاعات الجسم,12
4002064421223 ,فيتامين قطط,0
4002064402109 ,فيتامين التيورين للقطط 50 غرام,0
4002064417240 ,فيتامين للقطط لنمو الشعر مع الجبنة 50 غرام,0
8015912504630 ,طعام للقطط الصغيرة مع سمك السلمون 200 غرام,22
8015912504623 ,طعام للقطط الصغيرة 200 غرام مع اللحوم البضاء والبيض,13
8015912504654 ,طعام للقطط 200 غرام مع اللحم البقري,-1
4002064414157 ,غذاء تكميلي رطب للقطط,22
4002064414171 ,غذاء تكميلي رطب للقطط بنكهة الكبدة,22
4002064414515 ,اكل قطط معلبات دجاج مع التفاح مع فيتامين C لصحة الجسم,19
4002064413150 ,طعام رطب للقطط الصغيرة بالتونة,7
4002064413143 ,جمبورن اكل قطط صغيرة دجاج 70 غرام,10
4002064418650 ,مكمل غذائي مميز للقطط 50 غرام,2
8023222061033 ,منظف اذن للقطط والكلاب 50 مل,0
137 ,علاج,-1930
V001,RABIES-V001,0
8015912504661 ,طعام للقطط 200 غرام مع لحم الضان,19
8015912504678 ,طعام للقطط 200 غرام مع سمك التونا,21
4002064418667 ,مكمل غذائي مميز للقطط لرفع المناعة 50 غرام,2
4002064417370 ,مكمل غذائي للقطط لتقليل امراض المسالك البولية,4
4002064421032 ,فيتامين للقطط مع التونا 50 غرام,7
4002064421025 ,فيتامين للقطط مع الجبنة 50 غرام,0
4002064401881 ,معجون فيتامينات للقطط 200غ,-1
4002064501345 ,فيتامين للكلاب للنشاط والطاقة 50 غرام,1
4002064501284 ,فيتامين متعدد للكلاب على شكل معجون 50 غرام,0
4002064501307 ,فيتامين الجمال للكلاب 50 غرام,0
4002064514734 ,معجون متعدد الفيتامينات للكلاب 200 غرام,1
4002064514901 ,مكمل غذائي للكلاب لزيادة الحيوية والنشاط 200 غرام,1
4002064514741 ,معجون الجمال للكلاب 200 غرام,0
4002064409436 ,مكافآت للقطط بنكهة الجبن,10
V013,رافع مناعة,0
D1,فحص مجهري-D1,-32
P703,اطواق واكسسوارات للكلاب والقطط -P703,75
P704,اطواق واكسسوارات للكلاب والقطط-P704,0
